x,y
-0.775314835163117,2.21389102076581
0.813688053144361,0.928017880147117
0.884775410830485,0.584259028736728
-0.35313815661429,2.86553772007287
1.00852830214324,0.154262383743776
-0.520349454538608,1.02490231544078
-0.180036968406207,1.51666048332319
-0.386327326388928,1.14475932390599
-1.43377568649052,2.21095727200842
2.5624560256593,-1.95654067610692
-0.430774892195308,1.59736524964792
0.0259994217183294,1.98202625584939
1.00939762725918,1.05063718558872
-0.834860622759358,2.78786574346197
-0.660709832750968,2.18825820851899
-0.842274226079286,1.49334802493385
-0.871543342806523,1.35211531900454
-0.41597062917856,1.79519898904352
1.51001886415526,-1.00676345617148
-1.06076177422262,1.443257918151
0.0712901151890657,0.862314318974341
1.98855565374527,-1.13925198302072
1.34324542173547,-0.718152712630531
1.24593720577001,-0.702549001476562
1.70745569679696,-0.723574314466299
-1.30678595026338,1.9795491913015
1.7674293167571,-0.194679043092442
-0.594796665908571,2.89979000651334
-1.81271425480896,2.57571345267557
-0.577072228168217,2.29118270745214
1.62058285679807,-1.08642531435486
0.876655281272158,0.863544940889183
0.440397516612235,0.4537355384388
-0.526716438100961,1.77432934026743
0.157402584669591,0.33472920058669
-0.495542026311734,1.58279303180981
1.3232315221795,0.0319193603654096
-0.600809770297498,1.58460529116706
-0.971881885655549,2.53863356998346
0.681267082388438,1.07267938734644
-0.346223811821228,1.96805094234159
0.398707407067053,0.575837602891536
-2.93169288608524,3.96587263924109
0.154296102991238,0.863206605768319
1.08466594109934,-1.24923299414155
-1.86818595790488,2.91918993331103
0.266591415240617,0.259986268398669
0.0130887841205716,0.765047003264515
-0.315868144719364,0.751921432697849
0.00107151789807166,1.43936128623472
