x,y
102.435518269419,5349.51401871499
97.7043037854368,4871.44170712506
100.432137672541,5143.92775793069
98.4364492729134,4943.84202336829
99.6894785737824,5068.53942363571
100.180687155225,5118.13883251868
100.563367264095,5156.36338939001
98.3266598343468,4933.10464554336
99.7459831357773,5073.66123903706
100.231261828613,5123.50669663938
101.444623605487,5246.90325209196
99.3048018755962,5030.6333522686
100.176862213389,5117.67768331304
97.9102799204792,4891.62378049157
100.579287765127,5158.83061638024
100.788432082782,5179.65542292219
100.283208330653,5128.13867742429
98.7003861338771,4969.89123645597
101.473480898367,5249.37887992515
98.7146761915963,4970.31858115343
98.6840586286314,4967.26015953072
100.500527008248,5150.43755027892
99.0746229933311,5006.32563154477
99.8953380315692,5089.83498273133
99.6415138146425,5064.5194723768
100.796832492956,5180.61941931208
100.425462025646,5142.6804424856
100.593195642636,5159.2388619396
99.9287276388495,5093.01544234893
98.3536585378262,4935.76952112774
98.7059149357185,4969.22959260081
100.999145877728,5200.18480719953
100.864011659019,5187.82554359897
100.541719651291,5154.41418643846
98.7863596960067,4977.66941469139
100.203541173322,5120.57838947369
99.5946371606828,5059.67188844275
101.396100547913,5241.2283424162
101.097109122,5212.96777767697
101.715751057722,5274.4990412643
99.644129609703,5063.48775799399
100.951058447553,5196.57557935904
100.912092941891,5191.79698423724
98.6808163939267,4967.82580881208
98.733868288182,4973.0826739601
100.247292106417,5125.05553157491
98.8341676844452,4982.29277801344
100.680231590064,5168.78623617241
100.557918418017,5156.60121093506
102.002551668858,5304.56368286692
100.365558506824,5136.84705581609
100.784715735384,5180.04580579562
100.67360587068,5167.48862160033
99.8943828041409,5089.99056013416
99.782645149512,5079.29730218843
100.787302751372,5180.11388202004
99.6867702586566,5068.16961815858
101.378321466239,5240.6619146428
100.028998278136,5102.57572320237
99.6781175773453,5067.5626831257
99.3835831570582,5038.17109452546
98.9474848207496,4993.85687298658
100.055150565649,5106.02217518112
101.435785099105,5245.43045120092
100.256167403828,5126.37276793507
100.151337007552,5115.51665611682
98.804065602687,4980.12439104013
100.707850234427,5171.98177694031
99.1592150006392,5015.62032890273
98.904514351327,4990.19864066437
100.554145394277,5155.4807609201
99.4700099523536,5046.69809431773
100.962189415365,5196.71716516414
101.525555713801,5255.72222247275
99.4848109323031,5048.13909585722
98.3415284865667,4933.92404729063
97.7265529988571,4872.50049245218
99.3897642050995,5038.70726713103
100.59812694402,5161.00617913621
100.243867613004,5124.95401111645
98.6383771644824,4963.11426634687
99.5511049736535,5054.77947249419
101.259489978361,5227.24094171934
99.6929109320819,5068.52876948901
99.9346245089343,5093.03437238784
100.591722705869,5159.83151151414
101.671502398358,5270.28110183927
100.323380714619,5133.67736078963
101.22500573304,5224.08629565671
99.8242597075113,5082.04070935698
99.4987040511924,5050.14612638061
98.1338982928939,4913.69103293837
99.0429732767805,5005.60211702576
100.26230642346,5126.45114903675
101.393552585913,5242.32304385416
100.00624732757,5101.11997973125
100.426517722928,5143.96882127887
100.48453125025,5148.74774392605
98.5951216643109,4958.99018690794
101.4884138848,5251.56766070463
